Product ID,Average Price,Price,Price Table,Status,Card Type,Related Image,Related Image Alt,Related Image Caption,Body,Related File,Type,Created date,Updated date,design form,Product Type,SKU,Price Table Amount,Price Table Quantity,Title,Packaging
77,1,$300.00,"
 <tr><th>Quantity</th><th>1 - 25</th><th>26 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$300.00</td><td>$275.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/smencils-fundraiser.png,$1 Smencils Fundraiser Product B50T20,$1 Smencils Fundraiser Product,"<p><i>Smencils</i> are lead-free No. 2 scented pencils made from 100% reused newspapers and plastic. Smelly pencils come inside their own recyclable plastic freshness tube that includes a collectible character top cap.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-25</td>
<td>$300</td>
<td>40%</td>
<td>$200</td>
</tr>
<tr>
<td>26+</td>
<td>$275</td>
<td>45%</td>
<td>$225</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 500 items per case (10 inner buckets of 50). <a title=""Scents"" rel=""lightframe"" href=""/smencil-scents""> Scents</a><br /><strong>Selling Price:</strong> $1.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 4-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/smencil-shipping"">Free shipping</a></p>
",,product,1379364904,1640117769,,135,T2000,30000,,$1 Smencils,500
78,,$275.00,"
 <tr><th>Quantity</th><th>1 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$275.00</td><td>$250.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/classic_smencils-edit2.png,,,"<p>‘Classic Smencils’ are made from 100% recycled newspapers and plastic  and can make your group up to 50% profit with <a title=""free shipping"" href=""/resource/smencil-shipping-information"">free shipping</a> on all  orders!</p>
<h3><strong>Pricing & Profit:</strong></h3>
<table border=""0"">
<tr>
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>You Make</td>
</tr>
<tr>
<td>1-24</td>
<td>$275</td>
<td>45%</td>
<td>$225-$5,400</td>
</tr>
<tr>
<td>25+</td>
<td>$250</td>
<td>50%</td>
<td>$6,250+</td>
</tr>
</table>
<h3><strong>Product Details:</strong></h3>
<ul>
<li><strong>Minimum Order:</strong> 1 CaseAverage Price</li>
<li><strong>:</strong> $1.00</li>
</ul>
<table border=""0"">
<tr align=""center"">
<td colspan=""2"">'Classic Smencil' Scents</td>
</tr>
<tr>
<td>Grape</td>
<td>Bubble Gum</td>
</tr>
<tr>
<td>Cinnamon</td>
<td>Rootbeer</td>
</tr>
<tr>
<td>Orange</td>
<td>Tropical Blast</td>
</tr>
<tr>
<td>Watermelon</td>
<td>Cotton Candy</td>
</tr>
<tr>
<td>Very Berry</td>
<td>Black Cherry</td>
</tr>
</table>
<h3><strong>What you need to know:</strong></h3>
<ul>
<li>Orders typically ship within 24 hours</li>
<li>Free shipping on reorders</li>
<li><a title=""Questions about Smencils?"" href=""/resource/answers-questions-about-smencils"">Questions about Smencils?</a></li>
</ul>
<h3><strong>Additional Information:</strong></h3>
","https://bigfundraisingideas.com/sites/default/files/purchase_order_form_4.pdf, https://bigfundraisingideas.com/sites/default/files/sales_tracking_sheet_48.pdf, https://bigfundraisingideas.com/sites/default/files/smencil_overview_1.pdf",product,1379449947,1566830953,,135,C10-B50-T0000,27500,,Classic Smencils,
79,1,$180.00,"
 <tr><th>Quantity</th><th>1 - 50</th><th>51 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$180.00</td><td>$165.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/mechanical-smencils-fundraiser.png,$1 Mechanical Smencil Fundraiser Product B30MP30,$1 Mechanical Smencil Fundraiser Product,"<p>Available in 5 unique scents, <i>Mechanical Smencils</i> are clickable 2B graphite pencils made from 100% reused newspapers and plastic. Smencils is packaged inside its own recyclable plastic freshness tube.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-50</td>
<td>$180</td>
<td>40%</td>
<td>$120</td>
</tr>
<tr>
<td>51+</td>
<td>$165</td>
<td>45%</td>
<td>$135</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 300 items per case (10 inner buckets of 30). <a title=""Scents"" href=""/mechanical-smencil-scents"" rel=""lightframe""> Scents</a><br /><strong>Selling Price:</strong> $1.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 4-7 business days. <a title=""Free shipping"" href=""/smencil-shipping"" rel=""lightframe"">Free Shipping</a></p>
",,product,1379455354,1619886199,,135,B30MP30,18000,,$1 Mechanical Smencils,300
80,,$275.00,"
 <tr><th>Quantity</th><th>1 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$275.00</td><td>$250.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/colored_smencils-edit.png,,,"<p>‘Colored Smencils’ are made from 100% recycled newspapers and plastic  and can make your group up to 50% profit with <a title=""free shipping"" href=""/resource/smencil-shipping-information"">free shipping</a> on all  orders!</p>
<h3><strong>Pricing & Profit:</strong></h3>
<table border=""0"">
<tr>
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>You Make</td>
</tr>
<tr>
<td>1-24</td>
<td>$275</td>
<td>45%</td>
<td>$225-$5,400</td>
</tr>
<tr>
<td>25+</td>
<td>$250</td>
<td>50%</td>
<td>$6,250+</td>
</tr>
</table>
<h3><strong>Product Details:</strong></h3>
<ul>
<li><strong>Minimum Order:</strong> 1 Case</li>
<li><strong>Packaging:</strong> 500 Smencils/Case (10 buckets of 50)</li>
<li><strong>Average Price:</strong> $1.00</li>
</ul>
<table border=""0"">
<tr align=""center"">
<td colspan=""2"">'Colored Smencil' Scents</td>
</tr>
<tr>
<td>Gum-E Bear</td>
<td>Juicy Melon</td>
</tr>
<tr>
<td>Cherry Vanilla</td>
<td>Kinda Cola</td>
</tr>
<tr>
<td>Pom Paya</td>
<td>Sorta Soda</td>
</tr>
<tr>
<td>Pear</td>
<td>Razzle Berry</td>
</tr>
<tr>
<td>Blueberry Syrup</td>
<td>Black Berry</td>
</tr>
</table>
<h3><strong>What you need to know:</strong></h3>
<ul>
<li>Orders typically ship within 24 hours</li>
<li>Free shipping on reorders</li>
<li><a title=""Questions about Smencils?"" href=""/resource/answers-questions-about-smencils"">Questions about Smencils?</a></li>
</ul>
<h3><strong>Additional Information:</strong></h3>
","https://bigfundraisingideas.com/sites/default/files/purchase_order_form_7.pdf, https://bigfundraisingideas.com/sites/default/files/sales_tracking_sheet_50.pdf, https://bigfundraisingideas.com/sites/default/files/smencil_overview_4.pdf",product,1379527981,1566831062,,135,C10-B50-T4000,27500,,Colored Smencils,
81,1,$180.00,"
 <tr><th>Quantity</th><th>1 - 50</th><th>51 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$180.00</td><td>$165.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/smart-peppermint-smencils-fundraising.png,$1 Smart Smencils Fundraiser Product B50T21,$1 Smart Smencils Fundraiser Product,"<p>Smart Peppermint Smencils are made from 100% reused newspapers and plastic. Peppermint has been shown to improve mental agility and concentration. Each smencil comes inside its own recyclable plastic freshness tube.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-50</td>
<td>$180</td>
<td>40%</td>
<td>$120</td>
</tr>
<tr>
<td>51+</td>
<td>$165</td>
<td>45%</td>
<td>$135</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 300 items per case (6 inner buckets of 50)<br /><strong>Selling Price:</strong> $1.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 4-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/smencil-shipping"">Free shipping</a></p>
",,product,1379528486,1585779128,,135,B50T21,18000,,$1 Smart Smencils,300
82,,$275.00,"
 <tr><th>Quantity</th><th>1 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$275.00</td><td>$250.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/soccer_smencils-edit.png,,,"<p>‘Soccer Smencils’ are made from 100% recycled newspapers and plastic  and can make your group up to 50% profit with <a title=""free shipping"" href=""/resource/smencil-shipping-information"">free shipping</a> on all orders!</p>
<h3><strong>Pricing & Profit:</strong></h3>
<table border=""0"">
<tr>
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>You Make</td>
</tr>
<tr>
<td>1-24</td>
<td>$275</td>
<td>45%</td>
<td>$225-$5,400</td>
</tr>
<tr>
<td>25+</td>
<td>$250</td>
<td>50%</td>
<td>$6,250+</td>
</tr>
</table>
<h3><strong>Product Details:</strong></h3>
<ul>
<li><strong>Minimum Order:</strong> 1 Case</li>
<li><strong>Packaging:</strong> 500 Smencils/Case (10 buckets of 50)</li>
<li><strong>Average Price:</strong> $1.00</li>
</ul>
<table border=""0"">
<tr align=""center"">
<td colspan=""2"">'Soccer Smencil' Scents</td>
</tr>
<tr>
<td>Gum-E Bear</td>
<td>Juicy Melon</td>
</tr>
<tr>
<td>Cherry Vanilla</td>
<td>Kinda Cola</td>
</tr>
<tr>
<td>Pom Paya</td>
<td>Sorta Soda</td>
</tr>
<tr>
<td>Pear</td>
<td>Razzle Berry</td>
</tr>
<tr>
<td>Blueberry Syrup</td>
<td>Black Berry</td>
</tr>
</table>
<h3><strong>What you need to know:</strong></h3>
<ul>
<li>Orders typically ship within 24 hours</li>
<li>Free shipping on reorders</li>
<li><a title=""Questions about Smencils?"" href=""/resource/answers-questions-about-smencils"">Questions about Smencils?</a></li>
</ul>
<h3><strong>Additional Information:</strong></h3>
","https://bigfundraisingideas.com/sites/default/files/purchase_order_form_6.pdf, https://bigfundraisingideas.com/sites/default/files/sales_tracking_sheet_52.pdf, https://bigfundraisingideas.com/sites/default/files/smencil_overview_3.pdf",product,1379528914,1566834393,,135,C10-B50-T2500FTC,27500,,Soccer Smencils,
83,,$198.00,"
 <tr><th>Quantity</th><th>1 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$198.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/smarkers-edit.png,,,"<p>‘Smarkers’ are made from 100% recycled newspapers and plastic   and can make your group up to 50% profit with <a title=""free shipping"" href=""/resource/smencil-shipping-information"">free shipping</a> on all  orders!</p>
<h3><strong>Pricing & Profit:</strong></h3>
<table border=""0"">
<tr>
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>You Make</td>
</tr>
<tr>
<td>1+</td>
<td>$198</td>
<td>45%</td>
<td>$162+</td>
</tr>
</table>
<h3><strong>Product Details:</strong></h3>
<ul>
<li><strong>Minimum Order:</strong> 1 Case</li>
<li><strong>Packaging:</strong> 240 Smarkers/Case (6 buckets of 40)</li>
<li><strong>Average Price:</strong> $1.50</li>
</ul>
<table border=""0"">
<tr align=""center"">
<td colspan=""2"">'Smarker' Scents</td>
</tr>
<tr>
<td>Grape</td>
<td>Bubble Gum</td>
</tr>
<tr>
<td>Cherry Vanilla</td>
<td>Rootbeer</td>
</tr>
<tr>
<td>Orange Soda</td>
<td>Lemon Lime Fizz</td>
</tr>
<tr>
<td>Watermelon</td>
<td>Cotton Candy</td>
</tr>
<tr>
<td>Blueberry Syrup</td>
<td>Black Cherry</td>
</tr>
</table>
<h3><strong>What you need to know:</strong></h3>
<ul>
<li>Orders typically ship within 24 hours</li>
<li>Free shipping on reorders</li>
<li><a title=""Questions about Smencils?"" href=""/resource/answers-questions-about-smencils"">Questions about Smencils?</a></li>
</ul>
<h3><strong>Additional Information:</strong></h3>
","https://bigfundraisingideas.com/sites/default/files/purchase_order_form_3.pdf, https://bigfundraisingideas.com/sites/default/files/sales_tracking_sheet_53.pdf, https://bigfundraisingideas.com/sites/default/files/smencil_overview_0.pdf",product,1379623985,1566834215,,135,C10-B40-K7000,19800,,Smarkers,
84,,$200.00,"
 <tr><th>Quantity</th><th>1 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$200.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/smanimals-fundraiser_0.png,Smanimals fundraiser C20-M-Assort,Smanimals fundraiser,"<p>Smanimals are stuffed with soft stuffing and environmentally friendly scented clay beads. They also display well in concession stands.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1+</td>
<td>$200</td>
<td>33%</td>
<td>$100</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 20 units per case (2 inner countertop displays of 10).  <a title=""Scents"" rel=""lightframe"" href=""/smanimal-scents""> Scents</a><br /><strong>Size:</strong> 6""<br /><strong>Average Price:</strong> $15.00<br /><strong>Delivery:</strong> 4-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/smanimal-shipping"">Free shipping</a></p>
",,product,1379625862,1566834149,,135,C20-M-Assort,20000,,Smanimals,
135,,$300.00,"
 <tr><th>Quantity</th><th>1 - 3</th><th>4 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$300.00</td><td>$275.00</td><td>$250.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/spirit-mug-fundraiser_0.png,Spirit Mug Fundraiser 16191,Spirit Mug Fundraiser,"<p>Sell your personalized spirit mugs designed with your mascot, name and colors. These thermal mugs keep liquid hot or cold and come with a matching black open-and-seal spill-proof lid and handle.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-3</td>
<td>$300</td>
<td>40%</td>
<td>$200</td>
</tr>
<tr>
<td>4-9</td>
<td>$275</td>
<td>45%</td>
<td>$225</td>
</tr>
<tr>
<td>10+</td>
<td>$250</td>
<td>50%</td>
<td>$250</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 36 units per case<br /><strong>Unit Size:</strong> 16 oz.<br /><strong><strong>Average Price</strong>:</strong> $12.00<br /><strong>Delivery:</strong> Ships within 10 business days after artwork approved. <a title=""Free shipping"" rel=""lightframe"" href=""/mug-shipping"">Free shipping</a></p>
",,product,1393364298,1566834536,164,133,16191,30000,,Spirit Mugs,
136,,$232.00,"
 <tr><th>Quantity</th><th>2 - 3</th><th>4 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$232.00</td><td>$212.00</td><td>$192.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/car-mug-fundraiser_0.png,Car Mug Fundraiser 902,Car Mug Fundraiser,"<p>Sell your personalized car mugs designed with your mascot, name and colors. These thermal mugs keep liquid hot or cold and come with a matching black open-and-seal spill-proof lid and handle.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>2-3</td>
<td>$232</td>
<td>40%</td>
<td>$152</td>
</tr>
<tr>
<td>4-9</td>
<td>$212</td>
<td>45%</td>
<td>$172</td>
</tr>
<tr>
<td>10+</td>
<td>$192</td>
<td>50%</td>
<td>$192</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 32 units per case<br /><strong>Unit Size:</strong> 20 oz.<br /><strong><strong>Average Price</strong>:</strong> $12.00<br /><strong>Delivery:</strong> Ships within 10 business days after artwork approved. <a title=""Free shipping"" rel=""lightframe"" href=""/mug-shipping"">Free shipping</a></p>
",,product,1393364584,1566830324,163,133,902,23200,,Car Mugs,
137,2,$168.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$168.00</td><td>$156.00</td><td>$144.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/0.92oz-beef-sticks-fundraiser.png,0.92 oz. Beef Sticks Fundraising Product jl-10000025729,0.92 oz. Beef Sticks Fundraising Product,"<p>Sell our larger <i>0.92 oz. Beef Sticks</i> for a dollar more and increase your earnings. Naturally hickory smoked, individually wrapped, and no added MSG. Great for the lunch box or for that on the go snack.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$168</td>
<td>30%</td>
<td>$72</td>
</tr>
<tr>
<td>10-24</td>
<td>$156</td>
<td>35%</td>
<td>$84</td>
</tr>
<tr>
<td>25+</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 120 items per case (6 inner totes of 20)<br /><strong>Item Size:</strong> 0.92 oz.<br /><strong>Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1394551116,1622386412,,120,jl-10000025729,16800,,0.92 oz. Beef Sticks,120
138,1,$352.00,"
 <tr><th>Quantity</th><th>1 - 25</th><th>26 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$352.00</td><td>$320.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/glitter-gel-grip-smens-fundraiser_0.png,$2 Glitter Gel Smens Fundraiser Product B32A47,$2 Glitter Gel Smens Fundraiser Product,"<p>Emiting its scent through the unique grip design, <i>Glitter Gel Grip Smens</i> are made from 100% reused newspapers and plastic. Colored glittler gel ink smens are packaged inside their own recyclable plastic freshness tube.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-25</td>
<td>$352</td>
<td>45%</td>
<td>$288</td>
</tr>
<tr>
<td>26+</td>
<td>$320</td>
<td>50%</td>
<td>$320</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 320 items per case (10 inner carriers of 32). <a title=""Scents"" href=""/glitter-gel-grip-smen-scents"" rel=""lightframe""> Scents</a><br /><strong>Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 4-7 business days. <a title=""Free shipping"" href=""/smen-shipping"" rel=""lightframe"">Free Shipping</a></p>
",,product,1402758411,1619880971,,135,B32A47,35200,,$2 Glitter Gel Smens,320
139,1,$352.00,"
 <tr><th>Quantity</th><th>1 - 25</th><th>26 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$352.00</td><td>$320.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/tri-color-gel-grip-smens-fundraiser.png,$2 Tri-Color Gel Smens Fundraiser Product B32B35,$2 Tri-Color Gel Smens Fundraiser Product,"<p><i>Tri-Color Gel Grip Smens</i> are made from 100% reused newspapers and plastic. Each clickable Smen writes in red, blue, and black ink and is packaged inside its own recyclable plastic freshness tube.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-25</td>
<td>$352</td>
<td>45%</td>
<td>$288</td>
</tr>
<tr>
<td>26+</td>
<td>$320</td>
<td>50%</td>
<td>$320</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 320 items per case (10 inner carriers of 32). <a title=""Scents"" rel=""lightframe"" href=""/tri-color-gel-grip-smen-scents""> Scents</a><br /><strong>Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 4-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/smen-shipping"">Free Shipping</a></p>
",,product,1402760377,1619818912,,135,B32B35,35200,,$2 Tri-Color Gel Smens,320
